index,val_score,val_loss,batch_size,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,features,loss,stratify_on,encoder_lr,epoch,fold,model,warmup_steps,required_epochs,total_time,mean_epoch_time,readout,train_loss
6,-0.016725475388691617,0.6946344375610352,32.0,128.6099500656128,False,,,7,98b64_00001,cf6989986e9449a78a4e0dd451adbab9,2023-03-03_23-06-27,1677881187,637.5159449577333,63800,c4130-p100,131.114.50.210,637.5159449577333,0,7,0.005378484725952149,CPC,bce,stratification_index,2e-05,-1.0,2.0,BERT-for-patent,0.0,8.0,25991.0,742.6,attention,
7,-0.01585282593308737,0.6937794685363771,32.0,81.20489597320557,False,,,8,98b64_00001,cf6989986e9449a78a4e0dd451adbab9,2023-03-03_23-07-48,1677881268,718.7208409309387,63800,c4130-p100,131.114.50.210,718.7208409309387,0,8,0.005378484725952149,CPC,bce,stratification_index,2e-05,-1.0,3.0,BERT-for-patent,0.0,8.0,25991.0,742.6,attention,
8,0.7903270836244063,0.5548011660575867,32.0,781.7054653167725,False,,,9,98b64_00001,cf6989986e9449a78a4e0dd451adbab9,2023-03-03_23-20-50,1677882050,1500.4263062477112,63800,c4130-p100,131.114.50.210,1500.4263062477112,0,9,0.005378484725952149,CPC,bce,stratification_index,2e-05,0.0,0.0,BERT-for-patent,0.0,8.0,25991.0,742.6,attention,
9,0.8111177582533571,0.5631241202354431,32.0,832.137332201004,False,,,10,98b64_00001,cf6989986e9449a78a4e0dd451adbab9,2023-03-03_23-34-42,1677882882,2332.5636384487148,63800,c4130-p100,131.114.50.210,2332.5636384487148,0,10,0.005378484725952149,CPC,bce,stratification_index,2e-05,1.0,0.0,BERT-for-patent,0.0,8.0,25991.0,742.6,attention,
10,0.8186614814937532,0.5498329997062683,32.0,832.8110671043396,False,,,11,98b64_00001,cf6989986e9449a78a4e0dd451adbab9,2023-03-03_23-48-35,1677883715,3165.374705553055,63800,c4130-p100,131.114.50.210,3165.374705553055,0,11,0.005378484725952149,CPC,bce,stratification_index,2e-05,2.0,0.0,BERT-for-patent,0.0,8.0,25991.0,742.6,attention,
11,0.8266067425938177,0.5548506379127502,32.0,832.1942162513733,False,,,12,98b64_00001,cf6989986e9449a78a4e0dd451adbab9,2023-03-04_00-02-27,1677884547,3997.568921804428,63800,c4130-p100,131.114.50.210,3997.568921804428,0,12,0.005378484725952149,CPC,bce,stratification_index,2e-05,3.0,0.0,BERT-for-patent,0.0,8.0,25991.0,742.6,attention,
12,0.8248842685149498,0.5567073225975037,32.0,828.1664867401123,False,,,13,98b64_00001,cf6989986e9449a78a4e0dd451adbab9,2023-03-04_00-16-15,1677885375,4825.7354085445395,63800,c4130-p100,131.114.50.210,4825.7354085445395,0,13,0.005378484725952149,CPC,bce,stratification_index,2e-05,4.0,0.0,BERT-for-patent,0.0,8.0,25991.0,742.6,attention,
13,0.8310290297357277,0.5590530633926392,32.0,776.7712888717651,False,,,14,98b64_00001,cf6989986e9449a78a4e0dd451adbab9,2023-03-04_00-29-12,1677886152,5602.506697416306,63800,c4130-p100,131.114.50.210,5602.506697416306,0,14,0.005378484725952149,CPC,bce,stratification_index,2e-05,5.0,0.0,BERT-for-patent,0.0,8.0,25991.0,742.6,attention,
14,0.8325664379498481,0.5525252223014832,32.0,831.9050631523132,False,,,15,98b64_00001,cf6989986e9449a78a4e0dd451adbab9,2023-03-04_00-43-04,1677886984,6434.41176056862,63800,c4130-p100,131.114.50.210,6434.41176056862,0,15,0.005378484725952149,CPC,bce,stratification_index,2e-05,6.0,0.0,BERT-for-patent,0.0,8.0,25991.0,742.6,attention,
15,0.8347113732826992,0.554980993270874,32.0,832.7418704032898,False,,,16,98b64_00001,cf6989986e9449a78a4e0dd451adbab9,2023-03-04_00-56-57,1677887817,7267.1536309719095,63800,c4130-p100,131.114.50.210,7267.1536309719095,0,16,0.005378484725952149,CPC,bce,stratification_index,2e-05,7.0,0.0,BERT-for-patent,0.0,8.0,25991.0,742.6,attention,
